has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,27,0,0,0,162,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,http://ff.member.gareza.vn/09Q7Ztq8qhdEDECber9lMo6UBQJ7YUBfDnZFGzWj9kVbGPANJWhhdeGXPHQAxAetZiUi50tOeyigwM8NGUJsEyesdaqyCjYVuCLl_index,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-db30d326aa0140d68cfb4d76722b0617.r2.dev/index.html,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://actinitas-post10121012190.000.pe/metaservice,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://mykasih2.mypict1.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,112,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,http://sl.unidos.it/Zr55Q,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://reikiandrecovery.co.uk/df/#xxx@optusnet.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ourtime.reconfirmation-zip.workers.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resolve-sparkling-art-0d7a.cenatil882.workers.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,19,1,0,1,147,0,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,https://hotm.art/B7zlwVm,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://at-inc.weeblysite.com/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafkreie7jwubir4ed2ff5bhsuuvdeyweyh4ljukholbe7l3b7sfemhlbhy?#buildroot@busybox.net,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/9vH5nyWbgIeYU,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://cajaahorro21.hstn.me/?i=3,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/wQ65cuOm4psb9,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,21,0,0,0,135,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTC9ePnuVRO3aAbVgGVkMkNp9lWtleXl0T5hC6Ri3u-SvnvQ-RfBhKy5VGXUGd4Nlx6b1zLqRfdHiw9/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,18,3,19,58,1,0,1,459,0,5,0,16,0,0,0,0,1,0,12,0,0,0,0,1,0,https://5ehc1yjn9bs.typeform.com/to/AxmpNoty,1
1,1,1,0,0,1,1,1,0,0,0,3,2,0,0,0,0,0,2,0,10,16,0,0,0,363,1,0,1,33,0,0,1,0,0,0,3,0,0,0,0,2,0,https://pub-de59803496c8489585895b6917266e7c.r2.dev/490578.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://efficient-comet-palm.glitch.me/ygf65der.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/bwHt9T1Bi8kXS,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-105838-107397.weeblysite.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vT4ADUFlKNnlLjuGxZinmn267rrHJncTJuVbv2pyAEXUgDloJoVD9JleDasGBwYGXy5RckPihVmV4xU/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,31,0,0,1,93,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,https://112023125895644556748411555445654445.blogspot.com/,1
1,1,1,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,1,4,4,18,1,0,1,262,0,4,5,9,0,0,1,0,0,0,2,0,0,0,0,1,0,"https://cloudflare-ipfs.com/ipfs/bafybeih5igoyjq2oi7jdob5voraqtn7as2p4gbemvpjtmesgj35yfhrgbe/mweb002-terms.html?KcNJH9eBf3tMy5pDPCNCTJUV4LXFLZVWVKXtvOkw6Sl7VGmflbsxv5pFe6aOZ8dYZ1RmYltINp/df%20eWwnszF2EXbLOmGqWwmRHYBZTj7J3XtvS3eZW5Y2ZVg4njG0/y6,http://www.phishtank.com/phish_detail.php?phish_id=8329353,2023-10-12T07:00:23%2000:00,yes,2023-10-12T07:13:38%2000:00,yes,Other",1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/u1UJ57slSKMeP,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/Vka6e4rwbjBQO,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16,1,0,0,218,0,0,1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,https://f0e64646.5b947268055fa71d8a766191.workers.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/VJKIir24ZxEmP,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,17,1,0,0,827,0,35,2,77,0,1,0,0,1,0,11,0,0,0,0,0,0,https://www.flowcode.com/page/voicerecord5,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,19,1,0,1,147,0,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,https://hotm.art/up0F3G,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,17,1,0,0,827,0,35,2,77,0,1,0,0,1,0,11,0,0,0,0,0,0,https://www.flowcode.com/page/voicerecord4,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/8v06GmknJypKM,1
1,1,1,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,2,0,4,13,0,0,0,341,0,9,1,19,0,0,1,0,0,0,2,0,0,0,0,2,0,https://cloudflare-ipfs.com/ipfs/QmeHj8JE8F5YrkjFHNqbB6nrRWp9476j3Mkz2dwvqeEscH/index2gar1711html.html,1
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,4,1,10,4,0,0,0,171,0,1,1,138,0,1,0,0,0,0,14,0,0,0,0,21,0,https://sites.google.com/view/webnettt/home,1
1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,103,0,0,0,103,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://reurl.cc/ka9M7d,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/hFj0K38Ouw4nq,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,26,0,0,6,16,15,18,0,1,1,4311,1,56,18,73,0,1,0,0,0,0,21,1,0,0,0,1,0,https://t.ly/xpEzc,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,26,0,0,6,16,15,18,0,1,1,4311,1,56,18,73,0,1,0,0,0,0,21,1,0,0,0,1,0,https://t.ly/GFq-o,1
1,1,1,0,1,1,0,0,1,0,0,4,1,0,0,0,0,0,3,2,4,19,0,1,0,452,1,3,0,10,0,0,1,0,0,1,7,0,0,0,0,3,0,http://kiyo.ooo/u/45heavy,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/Bk82q1DCzrEY3,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,26,0,0,1,82,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,https://shbdz.blogspot.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://myksihnw.mypict1.com/,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-1b888285bb7f4f40a72960392d1cc1a0.r2.dev/link.html,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-2de01adc1f574454933b0eddb85ff574.r2.dev/wise.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-2d00d6546b834fd497e839604eb88d16.r2.dev/mainowa.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,27,0,0,0,141,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQnTb6OFCbdf6jZaMyLIYFyyUkKUXaGa52TYPzquCQmlRheIU3X8bgICjo9Tyge62GON3zI3mYmbF7C/pub?start=false&amp;loop=false&amp;delayms=3000,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,https://bzzrecttfii2.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,https://bzzrecttfii2.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,183,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://diyqmnvsd.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,51,0,0,0,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://edavki-portal.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,51,0,0,0,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://edavki-portal.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,7,1,1,1,1824,0,12,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,https://mainnetfix.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,7,1,1,1,1824,0,12,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,https://mainnetfix.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,https://onlinedefiprotocol.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,https://onlinedefiprotocol.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vR0w99-WHfqxxnY-sD0ZoMF_uJbFVBxcDCi8urZYRKn-05SoAgIviupN_E7IE37sTVm8Cqxmht0iYsh/pub?start=false&amp;loop=false&amp;delayms=3000,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cf-ipfs.com/ipfs/QmWDAZteCVcJfbLg65q1PCENiWvSeL5ux8BU9t8FTKmRn7/xLqV8ETZ9c.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafybeidu6kocddjoxuyq65puo7v6qf3p4j2v2qlar6xjpwixdbadzjjr3a/xLqV8ETZ9c.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeidu6kocddjoxuyq65puo7v6qf3p4j2v2qlar6xjpwixdbadzjjr3a.ipfs.cf-ipfs.com/xLqV8ETZ9c.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/v0UpyKA175ztd,1
1,1,1,0,0,1,1,1,0,0,0,2,4,0,0,0,0,0,2,0,10,13,0,0,0,184,4,0,0,11,0,0,1,0,0,0,3,0,0,0,0,3,0,https://www.munilahiguera.cl/css/neteasehardest/900/index.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/OvEZhGFopMnTt,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://clouds-scene-ed7a.emiliafalk.workers.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://clouds-scene-ad2d.alessandraquinn.workers.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vT32lzaRTUqSKabmL1ly89XMi_lGlme9lIYJZkx6Cxh1m4a88HEy8AfK42nEBtK_hz3hEFJfMPTBuT-/pub?start=false&amp;loop=false&amp;delayms=3000,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://departamentomsn.webcindario.com,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/YC6UIDLfaKcOp,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://bancainternet-ar.webcindario.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRJPaI90P_IaQG8EwXQJuE4gmpqySgQpiK937D8o9oUHT3WoFs9s0SzajaFt5LA9FDwguDbVEhk5_-B/pub?start=false&amp;loop=false&amp;delayms=3000,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/QmTQvB6GUfjEn1wYmak1YFziYAEYGsmm37Vp8TbpMLrYPv#x@x.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-481952cd52794b83847f56c94c3dcfae.r2.dev/ondo7.html#x@x.com,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://houjk.weeblysite.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/Ri1YTF2soDblW,1
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,22,0,0,34,24,63,41,1,1,1,3621,1,47,22,295,0,1,0,0,0,0,21,1,0,0,0,79,0,https://bilingualtaxacademy.com,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,183,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://diyqmnvsd.web.app/,1
1,1,0,0,0,1,0,0,1,0,0,14,0,0,0,0,0,0,8,0,5,58,0,0,0,1497,0,6,2,241,0,0,1,0,0,1,22,0,0,0,0,29,0,https://docs.google.com/forms/d/e/1FAIpQLScPr3C7mKsJkPvqLe7N8w8eaTh3M5ap2ejZ3Io-OSE0aP1J7A/viewform?usp=send_form,1
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,8,0,48,19,0,0,0,278,0,1,4,112,0,1,1,0,0,1,17,0,0,0,0,6,0,https://scimmobilier0158.wixsite.com/my-site-1,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pub-4df4e5791e404a97a627938ee9600381.r2.dev/ar.html,1
1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,8,0,49,19,0,0,0,404,0,1,4,72,0,1,1,1,0,0,17,0,0,0,0,12,0,https://bdcpass09.wixsite.com/my-site-4,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,21,0,0,0,74,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,https://sloks.bubbleapps.io/version-test,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/qCUXSpVtTHcn4,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,19,3,18,37,1,1,0,2136,0,81,18,150,0,1,0,0,0,0,13,1,0,0,0,37,0,https://dts.ge/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/IEcqLPnghYj4Z,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,26,0,0,6,16,15,18,0,1,1,4311,1,56,18,73,0,1,0,0,0,0,21,1,0,0,0,1,0,https://t.ly/oofJ7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,http://dobreusluge.zauvijek.itsforever.net/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pub-3c489088cb2e4a6b8e68e27ef9d9a4ed.r2.dev/mainlk.htm,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://99e37a7ae23a41b80981f4fcddb2.pages.dev/,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-7a2b04c21af84571a3f3be6ced955d5d.r2.dev/R343.html,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://enlaceruralseguridad.hstn.me/?i=1,1
1,1,1,0,0,1,1,1,1,0,0,6,1,0,0,0,0,0,4,0,5,13,0,0,0,374,0,9,1,19,0,0,1,0,0,0,2,0,0,0,0,2,0,https://ipfs.eth.aragon.network/ipfs/bafybeifq2ai6q6rgn66wx64rk63anumlimcdtu5ckt53vk2zjbh433kz3u,1
1,1,1,0,0,1,1,1,1,0,0,6,1,0,0,0,0,0,4,0,5,13,0,0,0,374,0,9,1,19,0,0,1,0,0,0,2,0,0,0,0,2,0,https://ipfs.eth.aragon.network/ipfs/bafybeifq2ai6q6rgn66wx64rk63anumlimcdtu5ckt53vk2zjbh433kz3u/,1
1,1,0,0,1,1,1,0,0,0,0,4,0,0,5,0,0,5,2,1,9,25,1,0,1,1036,0,6,0,12,0,0,1,0,0,1,5,0,0,0,0,2,1,https://pub-719c8fa48daf46c3b7652581c04f08c2.r2.dev/zzzzzzzzzzz01.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://web-access-dropbox2022.vonig42986.workers.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,1,14,225,6,59,1,1,0,42625,0,67,48,279,5,1,0,0,0,0,19,0,0,1,38,14,1,https://la-jefa.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://sheeth-d068.kadencleveland.workers.dev/ff4173d9-5f19-4efa-9870-0914cd1f7058,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://a0tuh-do.uhirrc.workers.dev/97bc836a-848b-428a-82f4-d1af28a22f53,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/brBqXGsT7dRze,1
1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,31,0,0,24,23,46,48,0,1,1,4303,0,113,73,383,0,1,1,0,1,0,32,1,0,0,6,79,0,https://www.los40.com.gt/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafkreigiwzz2oyav5vytmz4hoi3grhvulvwq7xic5rrq5ls7pst32ndscq?filename=bafkreigiwzz2oyav5vytmz4hoi3grhvulvwq7xic5rrq5ls7pst32ndscq,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83,7,6,20,12,20,42,1,1,0,8818,0,143,1,93,0,1,0,0,0,0,4,1,0,0,0,64,1,https://infonet.md/css/c3RnYW1iaWxsQGdmZ3JvdXAudXM,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,27,0,0,0,141,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRheD_KnklLgqy68Bap3yPP8RvU69VDLrsY8Np55o4Kir0-Wa6-X_ymJZh2PgOzlMKSWw268uvXJBP6/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,11,1,0,0,22,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,https://fddt5rf.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,11,1,0,0,22,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,https://fddt5rf.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://hjkllop.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://hjkllop.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://nounouri.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://nounouri.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,https://rectfibz5.web.app/,1
